near_fid,near_x,near_y,near_angle,heard,building,xcoor,ycoor,noise,in_vehicle,asleep,no_windows,age
730,1733215.4173,8050220.3749,-142.83079072,0,0,1733757.0,8050631,1,0,0,0,80
769,1801009.6552,8086600.9574,21.394660573,1,1,1800729.0,8086491,0,0,0,0,65
3017,2412209.7645,9827646.5596,-157.68812941,1,0,2413188.0,9828048,0,0,0,0,22
141,2014293.3466,8244951.6507,30.695557339,1,0,2013733.0,8244619,0,0,0,0,36
521,1960776.9468,8368680.5093,141.60076776,1,1,1961064.0,8368453,0,0,0,0,29
552,1965566.1339,8358721.6962,74.463324209,1,0,1965440.0,8358268,0,0,0,0,79
680,1842356.0517,8261519.3237,127.43929628,0,0,1860143.0,8238288,1,0,0,0,23
7,2010306.3279,8254217.1713,-73.858754374,1,0,2010221.0,8254512,0,1,0,0,19
2764,1933956.9645,8979148.9712,48.123455879,1,1,1933749.0,8978917,0,0,0,0,62
46,2011468.5032,8253863.9746,-123.4602788,1,0,2011528.0,8253954,0,0,0,0,57
1521,1449052.2681,7480618.5331,-176.1522761,1,1,1449535.0,7480651,1,0,0,0,50
561,1962852.1647,8364663.4627,-166.2098422,1,0,1963164.0,8364740,0,0,0,0,74
1458,1450908.2981,7481047.1798,-38.118991052,1,0,1450061.0,7481712,0,0,0,0,65
4094,2049020.9089,8250049.9525,175.92494033,0,0,2081711.0,8247721,0,0,0,0,73
1483,1440141.143,7474748.9593,114.70123301,1,0,1441309.0,7472210,1,0,0,0,25
2512,1849311.6274,8379906.7664,-160.78453106,1,0,1849823.0,8380085,0,0,0,0,30
7,2010306.3279,8254217.1713,123.79119354,0,0,2010540.0,8253868,1,0,0,0,73
3934,2464655.8277,9773232.3956,163.46162936,0,1,2465132.0,9773091,0,0,0,0,68
97,2008794.0525,8251720.2689,-80.040379234,1,0,2008743.0,8252011,0,0,0,0,80
2698,1869971.3004,8538713.3124,82.02742919,1,1,1869927.0,8538397,1,0,0,0,50
212,1999667.6354,8255020.9862,75.502688841,1,0,1999505.0,8254392,1,0,0,0,45
3039,2421040.9624,9812324.7253,95.959931729,0,0,2422467.0,9798665,1,1,0,0,53
1479,1458922.8562,7482392.989,59.44977132,1,0,1457743.0,7480394,0,0,0,0,39
722,1747816.6383,8048846.4714,149.40658813,1,0,1748724.0,8048310,0,0,0,0,36
93,2005922.9002,8251855.7871,64.230075115,1,0,2005811.0,8251624,0,0,0,0,50
552,1965566.1339,8358721.6962,-105.5244472,1,1,1965739.0,8359344,0,0,0,0,38
211,2000884.3574,8251512.3043,80.014776641,1,1,2000585.0,8249812,0,0,0,0,21
2823,1641133.6043,9139084.0768,133.75510609,1,0,1642612.0,9137540,0,0,0,0,41
1045,1669254.9115,7896617.6047,-70.329967661,1,0,1668952.0,7897465,0,0,0,0,36
1216,1818135.1568,7696121.2096,-139.44812559,1,0,1818281.0,7696246,0,1,0,0,41
3975,2017660.3159,8276639.6404,-48.871112657,1,0,2017288.0,8277066,0,0,0,0,24
460,1997130.1076,8162035.8197,-52.468906035,0,1,1981727.0,8182087,1,0,0,0,46
1951,1323442.8057,7895241.311,-36.813624624,1,0,1323172.0,7895444,0,0,0,0,20
552,1965566.1339,8358721.6962,132.7971824,1,1,1965664.0,8358616,0,0,0,0,25
2540,1683195.2287,8597711.2675,40.881248085,0,0,1655074.0,8573368,0,1,0,0,48
3633,1429757.7062,7605096.7045,-125.66086803,1,0,1429839.0,7605210,0,0,0,0,47
274,2007928.5435,8263280.9629,-30.316681123,1,0,2007477.0,8263545,0,0,0,0,78
1490,1458249.8186,7466776.2757,-131.91806463,1,0,1458896.0,7467496,0,0,0,0,24
2300,1500261.0151,8262023.4492,-48.57854145,1,0,1500257.0,8262028,0,0,0,0,41
164,2015116.2203,8233654.5747,49.111927353,1,0,2014817.0,8233309,0,0,0,0,28
3080,1356021.7904,7811120.1559,-121.09913804,1,0,1356491.0,7811898,0,0,0,0,65
2977,2336545.1274,9790993.9145,-134.4015118,0,0,2363364.0,9818379,1,0,0,0,33
209,1996024.7051,8252472.7433,41.074124482,1,0,1995698.0,8252188,0,0,0,0,41
2296,1512820.1913,8267370.5592,-128.36751216,1,0,1514278.0,8269212,0,0,0,0,34
2796,1732779.7128,9314716.8565,144.91349777,1,0,1733534.0,9314187,0,0,0,0,81
1897,1333274.9884,7904212.1239,-75.162455655,1,0,1333097.0,7904884,0,0,0,0,76
1890,1335203.1533,7906611.2688,50.126519915,1,0,1334817.0,7906149,0,0,0,0,41
446,2025007.9589,8222669.8527,-25.718955964,1,0,2023762.0,8223270,0,0,0,0,68
674,1804576.5542,8178217.173,-85.025949702,1,0,1804522.0,8178844,1,1,0,0,40
3422,1413270.2876,7567707.7627,-4.34030226,1,1,1413030.0,7567726,0,0,0,0,60
4017,1993026.092,8294053.5433,-96.231215227,1,0,1993072.0,8294474,0,0,0,0,25
969,1640867.5506,7893103.9131,-162.87520409,1,0,1641293.0,7893235,0,0,0,0,83
2798,1732305.1577,9311553.647,-13.742994551,1,0,1731028.0,9311866,0,0,0,0,74
1817,1328747.2908,7909647.807,-59.539019055,1,0,1328429.0,7910189,0,0,0,0,68
2712,1998301.4112,9011692.1615,59.496333571,1,0,1997668.0,9010617,0,0,0,0,44
378,1982804.0683,8222705.0669,75.610301253,1,0,1982421.0,8221212,1,0,0,0,48
22,2011554.2194,8250627.4838,-79.591837121,1,0,2011506.0,8250890,0,0,0,0,27
3998,2036759.2897,8286100.3286,32.824193768,1,0,2034776.0,8284821,1,0,0,0,37
3831,1690628.031,8429064.1232,118.87726317,1,0,1690975.0,8428435,0,0,0,0,79
1874,1339485.0574,7923525.052,-43.216927027,1,1,1339417.0,7923589,0,0,0,0,70
2672,1908689.3325,8550768.3253,-27.828239827,1,0,1908097.0,8551081,0,0,0,0,40
1975,1335423.4545,7915466.6849,-163.38297796,1,1,1336222.0,7915705,0,0,0,0,46
3627,1578744.9296,7468791.1575,-76.088120816,1,0,1578661.0,7469130,0,0,0,0,77
3294,1519923.1541,7529191.3339,-60.119156843,1,0,1519678.0,7529618,0,0,0,0,56
2768,1928255.2915,8974634.8646,-142.3639376,1,0,1928734.0,8975004,0,0,0,0,25
265,2003936.8491,8259866.2416,-170.09444508,0,1,2004657.0,8259992,1,0,0,1,49
1583,1465817.9853,7503070.7908,44.130161245,1,1,1465310.0,7502578,0,0,0,0,44
427,2015655.3406,8205733.1261,41.807033081,1,0,2015095.0,8205232,0,0,0,0,80
2856,2262051.3488,9274195.4539,22.392659086,0,0,2216203.0,9255305,0,1,0,0,78
2307,1505296.3296,8267145.0981,-28.527257532,1,0,1503845.0,8267934,1,0,0,0,63
1550,1467572.158,7500261.1554,112.1991902,1,1,1467844.0,7499595,0,0,0,0,83
41,2010029.6988,8253732.5669,163.39724534,0,1,2010206.0,8253680,1,0,0,1,72
2573,1739895.1434,8536664.5249,103.21313228,1,0,1739992.0,8536252,0,0,0,0,52
3727,1441461.1695,7907423.1714,-170.33737008,1,0,1442024.0,7907519,1,0,0,0,61
2731,1929032.0789,8956282.0169,62.796823246,1,1,1928644.0,8955527,0,0,0,0,44
1658,1431107.3437,7693520.4371,156.54950151,1,0,1431740.0,7693246,0,0,0,0,74
1851,1342172.5326,7907842.2857,157.71203205,1,0,1343437.0,7907324,0,0,0,0,36
1528,1450253.5169,7477975.6391,15.701766957,1,0,1450205.0,7477962,0,0,0,0,69
2756,1935398.4406,8922103.8306,-118.54698839,1,1,1936220.0,8923614,0,0,0,0,48
85,2003699.182,8252046.9573,120.40829909,1,0,2003742.0,8251974,0,1,0,0,70
4068,1984492.785,8269607.1713,-3.7126535004,1,1,1983617.0,8269664,0,0,0,0,81
2863,2247895.517,9301145.287,-11.564644502,0,0,2246035.0,9301526,0,1,0,0,69
2496,1805988.6418,8312415.1645,-162.65330208,1,0,1806177.0,8312474,0,0,0,0,35
919,1576305.8082,7920834.0754,-101.17111915,1,1,1576368.0,7921149,0,0,0,0,38
3066,2263844.5944,10395622.733,146.57660539,0,1,2343153.0,10343282,1,0,0,0,78
1141,1548793.7527,7722675.4911,25.092293119,0,0,1498734.0,7699234,0,0,0,0,34
1531,1447457.0598,7479863.3847,93.221147803,1,0,1447481.0,7479438,0,0,0,0,70
72,2009943.5375,8251583.662,164.09457512,1,0,2010188.0,8251514,0,0,0,0,77
2712,1998301.4112,9011692.1615,-150.7479399,1,0,2000308.0,9012816,0,0,0,0,31
3556,1575645.4611,7561040.8644,99.503013112,1,0,1575736.0,7560500,0,0,0,0,43
1449,1448999.948,7474438.6135,173.5804822,1,1,1449592.0,7474372,0,0,0,0,64
2780,1976773.0009,9101337.2352,-74.474428061,1,0,1976665.0,9101726,0,0,0,0,47
2727,1922665.6059,8952849.9219,53.535825738,1,0,1922257.0,8952297,0,0,0,0,81
2778,1979544.0771,9082085.8473,127.47507711,0,0,1980214.0,9081212,1,0,0,0,62
953,1636012.4623,7897024.0484,142.93435979,1,0,1636460.0,7896686,0,0,0,0,77
1791,1309412.8763,7909386.186,-11.537518711,0,0,1297745.0,7911768,0,0,0,0,33
1831,1331436.9924,7901498.2488,174.13640451,1,0,1331566.0,7901485,0,0,0,0,22
3054,2259029.581,10401516.371,104.38475842,1,1,2259201.0,10400848,0,0,0,0,54
3968,2010926.8227,8287615.4243,34.848614628,0,1,2009355.0,8286521,1,0,0,1,69
2466,1847104.7186,8324810.9164,-77.795257037,1,0,1846437.0,8327898,1,0,0,0,24
735,1743969.8819,8050116.9357,-171.73924366,1,0,1744604.0,8050209,0,0,0,0,39
497,1939616.002,8541202.9833,-84.159342102,1,0,1939558.0,8541770,0,0,0,0,66
2733,1918022.0247,8958021.756,32.144652067,0,0,1895132.0,8943638,0,1,0,0,86
3403,1413681.1679,7571291.2373,-173.41571169,1,0,1413991.0,7571327,0,0,0,0,21
1671,1437652.707,7696421.995,-107.86607151,0,0,1445217.0,7719889,0,0,0,0,56
3422,1413270.2876,7567707.7627,152.44724655,1,0,1413496.0,7567590,0,0,0,0,73
3384,1430133.7434,7534939.7302,-46.139048037,1,1,1429825.0,7535261,0,0,0,0,62
1521,1449052.2681,7480618.5331,-51.325604111,1,0,1448871.0,7480845,0,0,0,0,25
4054,1998173.6164,8276749.9965,-110.81521086,1,0,1998450.0,8277477,0,0,0,0,54
257,2000903.8383,8259334.3012,122.61981096,1,0,2001313.0,8258695,0,0,0,0,36
2779,1982914.3859,9085428.3375,83.054045152,1,0,1982702.0,9083685,0,0,0,0,65
3832,1690317.895,8431168.0448,-106.56227161,1,0,1690430.0,8431545,0,1,0,0,31
270,2002596.5625,8257807.724,-30.502238194,1,0,2001637.0,8258373,0,0,0,0,24
1658,1431107.3437,7693520.4371,169.6301942,1,0,1431301.0,7693485,0,0,0,0,35
3757,1492542.5669,7922846.3181,-108.02972609,1,0,1492880.0,7923883,0,0,0,0,79
1847,1338048.1454,7909187.5268,167.71001055,1,0,1338505.0,7909088,0,0,0,0,80
3840,1898874.1817,8694783.4082,85.871974329,1,0,1898506.0,8689682,0,0,0,0,29
1444,1447183.1027,7477019.8248,176.68028549,1,1,1447749.0,7476987,0,0,0,0,29
1080,1572456.6029,7667793.3254,-116.34914412,1,0,1572661.0,7668206,1,0,0,0,50
4094,2049020.9089,8250049.9525,139.0597581,0,0,2081072.0,8222247,0,0,0,0,87
3005,2378568.2352,9702387.0593,4.579188197,0,0,2351324.0,9700205,0,1,0,0,69
2530,1766221.201,8267114.9207,67.551211693,1,0,1765875.0,8266277,0,0,0,0,40
536,1966240.5074,8366160.8444,63.70095655,1,0,1965821.0,8365312,0,1,0,0,54
1569,1470975.0835,7500691.2886,-42.561650075,1,1,1470640.0,7500999,0,0,0,0,21
1538,1460048.8528,7489150.806,-158.44275318,1,0,1460062.0,7489156,0,0,0,0,47
2387,1577050.7583,8336080.9571,-100.02037751,1,0,1577143.0,8336603,0,0,0,0,55
2759,1926927.3613,8973238.955,32.598701963,0,0,1920047.0,8968839,1,0,0,0,56
404,2005311.9788,8234592.4564,-12.528195392,1,0,2004666.0,8234736,0,0,0,0,79
3882,2083542.3076,9171506.6282,-109.0981643,1,0,2083638.0,9171783,0,0,0,0,65
4094,2049020.9089,8250049.9525,179.79359227,0,0,2082873.0,8249928,0,0,0,0,46
3727,1441461.1695,7907423.1714,-7.2192601558,1,1,1441352.0,7907437,0,0,0,0,44
2724,1931729.0161,8949276.3623,15.919837055,1,0,1931286.0,8949150,0,0,0,0,41
3297,1507352.9572,7545536.7445,141.75176194,1,0,1507907.0,7545100,0,0,0,0,40
3865,1901200.2025,8774614.1897,-37.104498726,1,0,1900747.0,8774957,1,0,0,0,50
221,1990484.2227,8258627.2181,106.08213935,1,0,1990851.0,8257355,0,0,0,0,65
2719,1927069.6275,8950614.7985,-5.3863970644,1,1,1926166.0,8950700,0,0,0,0,67
2807,1597913.7006,8868452.5409,-67.900705032,0,0,1555162.0,8973741,1,0,0,0,68
746,1733548.4852,8047495.1138,45.403907678,1,0,1731814.0,8045736,0,1,0,0,73
2731,1929032.0789,8956282.0169,100.14762469,1,0,1929043.0,8956221,0,0,0,0,36
3733,1441405.287,7915850.569,-114.54460974,0,1,1447544.0,7929293,0,0,0,0,44
3460,1418313.172,7579746.0835,112.54841333,1,1,1419318.0,7577326,0,0,0,0,49
2635,1811908.9464,8522957.7834,37.874749335,0,0,1785260.0,8502231,0,0,0,0,38
1941,1337348.7252,7910559.0693,43.394533141,1,1,1337245.0,7910461,0,0,0,0,71
3399,1459418.0053,7542488.0976,-78.755949816,0,0,1457460.0,7552337,0,0,0,0,71
3493,1535190.845,7445761.1993,-64.079269466,1,0,1535102.0,7445944,0,0,0,0,46
2731,1929032.0789,8956282.0169,128.7807781,1,1,1929057.0,8956251,0,0,0,0,52
534,1963711.4398,8366291.1623,-0.92598152816,1,1,1963474.0,8366295,0,0,0,0,35
730,1733215.4173,8050220.3749,-7.5095773312,0,1,1731739.0,8050415,0,0,1,0,63
91,2009022.9254,8252712.1631,134.64268528,1,0,2009269.0,8252463,0,0,0,0,55
594,1899983.2578,8317942.8127,115.26052043,1,0,1901629.0,8314455,0,0,0,0,68
3932,2458927.9944,9760369.9362,65.13752717,0,0,2439753.0,9718990,0,0,0,0,76
1757,1345237.4921,7951600.024,60.907230173,1,0,1344932.0,7951051,0,0,0,0,21
3550,1502264.9885,7454116.6271,121.2837648,1,0,1505106.0,7449441,0,0,0,0,21
448,2029333.6118,8233941.9353,-165.67185942,1,0,2033848.0,8235095,0,0,0,0,77
36,2009416.6623,8253365.2053,-53.572021954,1,0,2009005.0,8253923,0,0,0,0,50
539,1962403.9924,8358471.5144,110.67680868,1,0,1962571.0,8358029,0,0,0,0,37
251,2000168.0165,8258985.4477,141.10635176,1,0,2000326.0,8258858,0,0,0,0,27
1899,1332380.091,7901302.9209,78.375045763,1,0,1332175.0,7900306,0,0,0,0,65
3151,1832764.3191,7831434.6904,-20.881200954,0,0,1803908.0,7842443,1,1,0,0,78
3991,2008302.0204,8264485.3513,-77.366864158,1,1,2008069.0,8265525,0,0,0,0,41
4023,1996330.8336,8291583.9887,107.57801722,1,0,1996583.0,8290788,0,0,0,0,35
682,1838268.5113,8261067.6718,111.03017771,1,0,1838471.0,8260541,0,0,0,0,61
4077,1985559.5598,8264077.0177,112.69025986,1,1,1985685.0,8263777,0,0,0,0,81
242,1997162.8356,8268484.1878,162.67525964,1,0,1997811.0,8268282,0,0,0,0,37
2733,1918022.0247,8958021.756,-16.718416586,0,1,1914632.0,8959040,1,0,0,0,27
1112,1649463.4191,7729042.9913,21.948010137,0,1,1647436.0,7728226,0,0,1,0,75
1513,1446971.5956,7481384.3985,-73.156059941,1,0,1446893.0,7481644,0,0,0,0,78
486,1948297.3638,8301976.865,160.64155582,1,0,1948963.0,8301743,0,0,0,0,77
60,2014718.3645,8252772.6196,-44.278442255,1,0,2014518.0,8252968,0,0,0,0,29
2016,1329022.6952,7887138.6687,-10.668758892,1,0,1327317.0,7887460,0,0,0,0,64
2566,1752774.3631,8532810.7923,-32.317315255,1,0,1752020.0,8533288,0,0,0,0,78
4106,1367274.41,8044717.5702,-117.83383959,1,0,1367819.0,8045749,0,0,0,0,58
2824,1650074.0065,9120857.4277,37.99951871,0,0,1599840.0,9081611,1,0,0,0,75
2721,1928906.9557,8954624.3925,156.62358012,1,0,1929824.0,8954228,0,0,0,0,39
1569,1470975.0835,7500691.2886,-126.02345937,1,1,1471361.0,7501222,1,0,0,0,22
3781,1693885.9072,8239317.8469,-146.18802504,1,0,1694782.0,8239918,0,0,0,0,64
2091,1366429.3836,7919730.9836,-136.8442409,1,0,1370398.0,7923452,0,0,0,0,83
118,2012584.9265,8248731.203,-28.164534778,1,1,2012406.0,8248827,0,0,0,0,77
3828,1692125.9461,8430633.0092,-20.339983106,1,0,1691983.0,8430686,1,0,0,0,43
2494,1807668.5644,8316078.7449,96.310117153,1,0,1807757.0,8315279,0,0,0,0,45
198,2001940.7793,8244328.9978,-168.8148502,1,0,2002401.0,8244420,0,0,0,0,71
565,1964713.3153,8367317.8282,-164.28221058,1,1,1965318.0,8367488,1,0,0,0,68
4117,1379114.4624,8042469.7961,171.49854769,0,0,1411680.0,8037602,1,0,0,0,69
3787,1674940.7769,8229744.3111,-59.259053637,0,0,1668760.0,8240137,1,0,0,0,58
2835,2257056.777,9306970.1115,-101.29770224,1,0,2257196.0,9307667,0,0,0,0,27
641,1884912.1571,8133221.0724,-80.509997222,1,0,1884743.0,8134233,0,0,0,0,31
136,2008172.6671,8245433.9375,-155.47901273,1,0,2008734.0,8245690,0,0,0,0,52
4028,1990940.8551,8292168.4969,-19.455716532,0,0,1990478.0,8292332,0,0,0,0,77
1849,1331408.1605,7905630.2669,-84.865817806,1,1,1331393.0,7905799,0,0,0,0,62
3769,1693042.1055,8238713.9652,-29.71844411,1,0,1692767.0,8238871,0,0,0,0,40
3327,1490464.232,7583822.3047,-55.523245099,1,0,1490415.0,7583894,0,0,0,0,20
2502,1849381.536,8382377.8257,-2.6200856618,1,1,1848744.0,8382407,0,0,0,0,40
2825,1905482.1066,9633585.9775,-45.951691196,1,0,1905307.0,9633767,0,0,0,0,74
3711,1440498.7011,7912514.1412,124.43938779,1,1,1440638.0,7912311,0,0,0,0,63
3346,1460934.956,7585671.2346,-83.049956346,0,0,1460841.0,7586442,1,0,0,0,48
3793,1683799.5821,8209943.8881,-89.425923163,1,0,1683789.0,8211000,0,0,0,0,83
1545,1443840.4009,7477131.5143,85.023798648,1,0,1443834.0,7477058,0,0,0,0,41
230,1983277.3988,8265716.6091,69.518097404,1,0,1983099.0,8265239,0,0,0,0,42
2315,1524404.5428,8408680.4914,-40.047946691,0,0,1423215.0,8493733,1,0,0,0,51
2811,1630410.643,9144622.9501,90.160157721,1,1,1630414.0,9143422,1,0,0,0,53
2245,1555123.3789,8005413.4699,121.70808234,1,1,1555718.0,8004451,0,0,0,0,24
734,1743053.9451,8051144.806,145.02622214,1,0,1743544.0,8050802,0,0,0,0,74
3254,1477176.2469,7488548.105,-145.78312873,0,1,1485986.0,7494539,0,0,1,0,63
2556,1617475.8748,8623481.5046,118.3910937,0,0,1633103.0,8594569,1,0,0,0,75
170,2006760.3567,8240001.0854,-168.59126441,1,0,2006864.0,8240022,0,0,0,0,42
2800,1496061.1532,9187946.2852,-15.293739444,0,0,1456099.0,9198874,1,0,0,0,45
253,2000449.7661,8258015.2101,15.024012229,1,0,1999484.0,8257756,0,0,0,0,43
2808,1627275.1068,9145380.1989,-14.556418149,1,0,1626290.0,9145636,0,0,0,0,45
2667,1908311.1802,8552204.1147,11.766611782,1,0,1908109.0,8552162,0,0,0,0,59
537,1961390.5398,8361322.5406,115.06842168,1,0,1961707.0,8360646,0,0,0,0,62
2826,1903934.543,9632389.6304,-38.979562726,0,0,1699234.0,9798032,1,0,0,0,68
3336,1439926.2964,7585164.4125,-41.459619475,1,1,1439371.0,7585655,0,0,0,0,48
2800,1496061.1532,9187946.2852,-9.727379788,0,0,1464848.0,9193297,1,1,0,0,31
448,2029333.6118,8233941.9353,-126.11982452,1,0,2031798.0,8237319,0,0,0,0,59
1360,1740712.5624,7596784.5755,58.050732811,1,0,1740290.0,7596107,0,0,0,0,55
2746,1929262.9555,8950541.7951,102.18345316,1,1,1929389.0,8949958,0,0,0,0,65
188,1999781.8491,8242226.6221,-115.91942843,1,0,1999974.0,8242622,0,0,0,0,18
1548,1440064.3324,7465487.8607,129.12296118,1,0,1441721.0,7463451,0,0,0,0,79
1891,1327766.566,7914991.2379,-154.80271193,1,0,1328138.0,7915166,0,0,0,0,69
2449,1844259.2809,8315186.3957,79.944068843,1,0,1844228.0,8315010,0,0,0,0,31
227,1986122.7249,8260704.098,-91.228041396,1,0,1986157.0,8262303,0,0,0,0,44
3951,2452616.6247,9779979.3915,-133.56903875,0,0,2458554.0,9786221,0,0,0,0,53
2388,1673974.8577,8293523.9701,162.74918463,1,0,1674139.0,8293473,0,0,0,0,55
1735,1315397.7462,7981549.2898,-22.353280731,1,0,1314523.0,7981909,0,1,0,0,67
2511,1850862.4191,8381422.5711,-165.041725,0,0,1877031.0,8388414,0,0,0,0,36
2825,1905482.1066,9633585.9775,-141.34671569,1,1,1905976.0,9633981,0,0,0,0,48
30,2011233.1738,8252696.0124,-81.911808906,1,1,2011185.0,8253035,0,0,0,0,22
1514,1448859.3514,7481903.5588,144.5094131,1,1,1449243.0,7481630,0,0,0,0,69
425,2019929.3411,8228445.0457,54.638698072,1,0,2019605.0,8227988,0,0,0,0,21
1831,1331436.9924,7901498.2488,-12.001996699,1,1,1330869.0,7901619,1,0,0,0,19
1361,1743361.2984,7599180.9656,-104.47954833,1,0,1743626.0,7600206,0,0,0,0,47
584,1901474.7163,8318546.8036,-27.967267579,1,0,1900915.0,8318844,0,0,0,0,69
1413,1621895.1473,7566000.244,-105.18774772,1,0,1622147.0,7566928,0,0,0,0,22
1715,1367498.1621,7782984.9702,-47.891164501,1,0,1367349.0,7783150,0,0,0,0,40
2311,1509008.0555,8262128.7802,-146.20437999,0,0,1509730.0,8262612,0,1,0,0,55
2651,1771574.5552,8710029.7794,85.049819028,0,0,1767723.0,8665561,1,1,0,0,69
2799,1499751.3945,9185286.258,-164.78095264,0,0,1572564.0,9205095,1,0,0,0,46
3388,1427844.458,7536446.4299,-102.23932059,0,1,1428055.0,7537417,0,0,0,1,59
2820,1626243.9545,9144236.3377,-7.2716449976,1,0,1613535.0,9145858,0,0,0,0,46
2457,1846259.6923,8320113.9309,134.90374797,1,0,1846742.0,8319630,0,0,0,0,32
828,1669509.499,8081828.3127,13.400472579,1,0,1657831.0,8079046,0,0,0,0,65
48,2009825.8729,8252155.8567,157.48021311,1,0,2009881.0,8252133,0,0,0,0,53
1624,1444590.8057,7520223.4742,-144.85417445,1,0,1449654.0,7523788,0,0,0,0,30
1455,1445826.6746,7471267.3417,-3.3184672643,1,1,1444953.0,7471318,0,0,0,0,24
3910,2469889.6248,9766268.8309,35.433854935,1,0,2469769.0,9766183,0,0,0,0,19
724,1739079.2829,8055310.8354,101.99450953,1,0,1739191.0,8054785,0,0,0,0,37
2736,1930190.6922,8957915.5041,-109.45328527,1,0,1930371.0,8958426,1,0,0,0,66
4092,2048127.1248,8252015.3135,-65.306435443,1,0,2047953.0,8252394,0,0,0,0,45
3377,1427723.565,7532430.5411,156.77250012,1,0,1427839.0,7532381,1,0,0,0,33
3014,2416896.3151,9830972.9861,-177.61949774,1,0,2418364.0,9831034,0,0,0,0,24
1775,1414115.2027,7859446.6262,-176.53698947,0,0,1459945.0,7862220,0,0,0,0,79
2556,1617475.8748,8623481.5046,36.919023329,0,1,1526209.0,8554909,0,0,0,1,84
3904,1818015.9337,9126986.1471,-56.59972181,0,0,1779893.0,9184802,0,0,0,0,78
2806,1599848.2107,8868527.5668,-94.209549176,0,0,1607345.0,8970382,0,0,0,0,68
2867,2254623.1105,9304396.215,114.12320108,1,0,2254788.0,9304028,0,0,0,0,71
3436,1418265.861,7565084.4623,-152.1571888,1,0,1418513.0,7565215,0,0,0,0,76
3997,2037293.8459,8285155.0308,89.223694426,1,1,2037291.0,8284945,0,0,0,0,58
440,2023832.2025,8217825.3566,165.22788891,1,0,2025688.0,8217336,0,0,0,0,54
2623,1779733.3835,8460181.2583,-108.17479292,1,0,1779970.0,8460902,0,0,0,0,31
3971,2013812.0012,8274315.7556,114.24474251,1,0,2014328.0,8273170,1,0,0,0,73
350,1961284.6749,8224512.9556,162.01526547,1,0,1961685.0,8224383,0,0,0,0,69
2994,2391358.3994,9683038.3785,37.059590616,0,0,2339135.0,9643600,1,0,0,0,76
272,2001883.6725,8260557.712,145.63253582,1,0,2002319.0,8260260,0,0,0,0,81
639,1893649.29,8126708.3106,-152.1851539,1,0,1894278.0,8127040,0,0,0,0,35
97,2008794.0525,8251720.2689,-54.585116787,1,1,2008785.0,8251733,0,0,0,0,82
251,2000168.0165,8258985.4477,-81.296243218,1,0,2000092.0,8259482,1,0,0,0,51
614,1891406.8702,8130409.778,-7.897175593,1,0,1890569.0,8130526,1,0,0,0,29
2369,1606640.3694,8228639.9645,59.392657195,0,0,1585584.0,8193046,1,0,0,0,53
957,1634530.5773,7896401.5929,-160.7515767,1,1,1635010.0,7896569,0,0,0,0,19
811,1673600.1564,8083485.4202,16.00724365,1,0,1673034.0,8083323,0,1,0,0,47
68,2014886.6795,8255962.2284,-82.893717313,1,1,2014824.0,8256465,0,0,0,0,66
3744,1436440.1038,7908164.0879,122.41154403,1,1,1436470.0,7908117,0,0,0,0,46
2393,1691899.5222,8311935.3165,-125.53573793,1,0,1692045.0,8312139,0,0,0,0,35
2760,1932046.6106,8968860.246,82.84737148,1,0,1931930.0,8967931,0,0,0,0,62
2556,1617475.8748,8623481.5046,38.426551779,0,0,1526627.0,8551407,1,1,0,0,66
3418,1418246.9369,7567930.7965,-79.74532743,1,0,1418136.0,7568544,1,0,0,0,34
4037,1993010.5072,8281078.3925,-10.71242665,1,1,1992854.0,8281108,0,0,0,0,50
39,2011618.6733,8255407.643,-110.11647485,1,0,2011747.0,8255758,0,0,0,0,34
4079,1986984.7831,8266467.4445,-77.817835314,1,0,1986837.0,8267152,0,0,0,0,37
2476,1846556.9152,8310982.0931,-107.34419537,1,0,1846679.0,8311373,0,0,0,0,74
760,1739846.274,8054799.6783,106.76476152,1,1,1740045.0,8054140,0,0,0,0,80
3017,2412209.7645,9827646.5596,-70.145112807,1,0,2411894.0,9828521,0,0,0,0,56
25,2011707.6175,8251112.1036,54.213738357,1,1,2011554.0,8250899,0,0,0,0,20
